id,url,title,category,command_group,parent_command,full_command,raw_content,last_scraped,content_hash,metadata
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/data-pipelines/dbt-projects,Managing dbt Projects on Snowflake using Snowflake CLI¶,NULL,NULL,NULL,NULL,"# Managing dbt Projects on Snowflake using Snowflake CLI[¶](#managing-sf-dbt-using-sf-cli ""Link to this heading"")

Note

The dbt Projects on Snowflake features in Snowflake CLI are available only in version 3.13.0 or later.

You can use Snowflake CLI to manage dbt projects with the following operations:

*   [Deploying a dbt project object](#label-snowcli-snow-dbt-deploy)
    
*   [Listing all available dbt project objects](#label-snowcli-snow-dbt-list)
    
*   [Executing a dbt project object command](#label-snowcli-snow-dbt-execute)
    
*   [Describing a dbt project object](#label-snowcli-snow-dbt-describe)
    
*   [Dropping a dbt project object](#label-snowcli-snow-dbt-drop)
    

## Deploying a dbt project object[¶](#deploying-a-dbt-project-object ""Link to this heading"")

The [snow dbt deploy](../command-reference/dbt-commands/deploy) command uploads local files to a temporary stage and creates a new dbt project object, updates it by making a new version, or completely recreates it. A valid dbt project must contain two files:

*   `dbt_project.yml`: A standard dbt configuration file that specifies the profile to use.
    
*   `profiles.yml`: A dbt connection profile definition referenced in `dbt_project.yml`. `profiles.yaml` must define the database, role, schema, and type.
    
    *   By default, dbt Projects on Snowflake uses your target schema (`target.schema`) specified from your dbt environment or profile. Unlike dbt Core behavior, the target schema specified in the `profiles.yml` file must exist before you create your dbt Project in order for it to compile or execute successfully.
        
    
    ```
    <profile_name>:
    target: dev
    outputs:
      dev:
        database: <database_name>
        role: <role_name>
        schema: <schema_name>
        type: snowflake
    
    ```
    
    Copy
    

The following examples illustrate how to use the `snow dbt deploy` command:

*   Deploy a dbt project object named `jaffle_shop`:
    
    ```
    snow dbt deploy jaffle_shop
    
    ```
    
    Copy
    
*   Deploy a project named `jaffle_shop` from a specified directory and create or add a new version depending on whether the dbt project object already exists:
    
    ```
    snow dbt deploy jaffle_shop --source /path/to/dbt/directory --profiles-dir ~/.dbt/ --force
    
    ```
    
    Copy
    
*   Deploy a project named `jaffle_shop` from a specified directory using a custom profiles directory and enabling [external access integrations](../../external-network-access/creating-using-external-network-access):
    
    ```
    snow dbt deploy jaffle_shop --source /path/to/dbt/directory
    --profiles-dir ~/.dbt/ --default-target dev
    --external-access-integration dbthub-integration
    --external-access-integration github-integration
    --force
    
    ```
    
    Copy
    

## Listing all available dbt project objects[¶](#listing-all-available-dbt-project-objects ""Link to this heading"")

The [snow dbt list](../command-reference/dbt-commands/list) command lists all available dbt project objects on Snowflake.

The following examples illustrate how to use the `snow dbt list` command:

*   List all available dbt project objects:
    
    ```
    snow dbt list
    
    ```
    
    Copy
    
*   List dbt project objects in the `product` database whose names begin with `JAFFLE`:
    
    ```
    snow dbt list --like JAFFLE% --in database product
    
    ```
    
    Copy
    

## Executing a dbt project object command[¶](#executing-a-dbt-project-object-command ""Link to this heading"")

The [snow dbt execute](../command-reference/dbt-commands/execute/overview) command executes one of the following [dbt commands](https://docs.getdbt.com/reference/dbt-commands) on a Snowflake dbt project object:

*   [build](https://docs.getdbt.com/reference/commands/build)
    
*   [compile](https://docs.getdbt.com/reference/commands/compile)
    
*   [deps](https://docs.getdbt.com/reference/commands/deps)
    
*   [list](https://docs.getdbt.com/reference/commands/list)
    
*   [parse](https://docs.getdbt.com/reference/commands/parse)
    
*   [retry](https://docs.getdbt.com/reference/commands/retry)
    
*   [run](https://docs.getdbt.com/reference/commands/run)
    
*   [run-operation](https://docs.getdbt.com/reference/commands/run-operation)
    
*   [seed](https://docs.getdbt.com/reference/commands/seed)
    
*   [show](https://docs.getdbt.com/reference/commands/show)
    
*   [snapshot](https://docs.getdbt.com/reference/commands/snapshot)
    
*   [test](https://docs.getdbt.com/reference/commands/test)
    

For more information about using dbt commands, see the [dbt Command reference](https://docs.getdbt.com/reference/dbt-commands).

The following examples illustrate how to use the `snow dbt execute` command:

*   Execute the dbt `test` command:
    
    ```
    snow dbt execute jaffle_shop test
    
    ```
    
    Copy
    
*   Execute the `run` dbt command asynchronously:
    
    ```
    snow dbt execute --run-async jaffle_shop run --select @source:snowplow,tag:nightly models/export
    
    ```
    
    Copy
    

## Describing a dbt project object[¶](#describing-a-dbt-project-object ""Link to this heading"")

The [snow dbt describe](../command-reference/dbt-commands/describe) command describes a dbt project object on Snowflake.

The following example describes the dbt project object named `my_dbt_project` on Snowflake:

```
snow dbt describe my_dbt_project

```

Copy

## Dropping a dbt project object[¶](#dropping-a-dbt-project-object ""Link to this heading"")

The [snow dbt drop](../command-reference/dbt-commands/drop) command deletes a dbt project object on Snowflake.

The following example deletes the dbt project object named `my_dbt_project` on Snowflake:

```
snow dbt drop my_dbt_project

```

Copy

## Use `snow dbt` commands in a CI/CD workflow[¶](#use-snow-dbt-commands-in-a-ci-cd-workflow ""Link to this heading"")

Note

When building CI/CD workflows, you only need your git server, such as Github, and Snowflake CLI. A Git repository object is not required.

You can run dbt commands with Snowflake CLI to build CI/CD pipelines. These pipelines are commonly used to test new code, such as new pull requests, or to update production applications whenever something is merged to the main branch.

To build a CI/CD workflow with `snow dbt` commands, follow these steps:

1.  Prepare your dbt project:
    
    1.  Download your dbt project or start a new one.
        
        *   Ensure that the main project directory contains the `dbt_project.yml` and `profiles.yml` files.
            
        *   Verify that the profile name referenced in `dbt_project.yml` is defined in `profiles.yml`.
            
            Note
            
            Snowflake’s dbt project objects don’t need passwords, so if `profiles.yml` contains any, deployment stops until they are removed.
            
2.  Set up Snowflake CLI GitHub Action.
    
    Follow the guidelines for [setting up GitHub Action for Snowflake CLI](../cicd/integrate-ci-cd) and [verify your connection](../connecting/configure-connections.html#label-cli-test-connection) to Snowflake.
    
3.  Define your workflow.
    
    Determine which commands your workflow needs to run based on your organization’s needs. The following example illustrates a CI workflow that updates the version of the dbt project object named `product_pipeline` with new files, runs the transformations, and finally runs tests:
    
    ```
    - name: Execute Snowflake CLI command
      run: |
        snow dbt deploy product_pipeline
        snow dbt execute product_pipeline run
        snow dbt execute product_pipeline test
    
    ```
    
    Copy
    

On this page

1.  [Deploying a dbt project object](#deploying-a-dbt-project-object)
2.  [Listing all available dbt project objects](#listing-all-available-dbt-project-objects)
3.  [Executing a dbt project object command](#executing-a-dbt-project-object-command)
4.  [Describing a dbt project object](#describing-a-dbt-project-object)
5.  [Dropping a dbt project object](#dropping-a-dbt-project-object)
6.  [Use snow dbt commands in a CI/CD workflow](#use-snow-dbt-commands-in-a-ci-cd-workflow)

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/data-pipelines/../index)
2.  [snow dbt commands](/developer-guide/snowflake-cli/data-pipelines/../command-reference/dbt-commands/overview)
3.  [dbt Projects on Snowflake](/developer-guide/snowflake-cli/data-pipelines/../../../user-guide/data-engineering/dbt-projects-on-snowflake)",NULL,826a9e155857b724114f6435440202aed0e16576c1ec080a7678b291bb6c5a46,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/auth-commands/overview,snow auth oidc commands¶,NULL,NULL,NULL,NULL,"# snow auth oidc commands[¶](#snow-auth-oidc-commands ""Link to this heading"")

The `snow auth oidc` commands enable secure, password-less authentication to Snowflake. It leverages OpenID Connect (OIDC) tokens from CI/CD environments like GitHub Actions. This feature supports workload identity federation (WIF), enabling automated systems to access Snowflake without static credentials, which aligns with security best practices.

The following Snowflake CLI `snow auth oidc` commands let you manage authentication for your Snowflake projects:

*   [snow auth oidc read-token](read-token)
    

Note the following:

*   The `snow auth oidc` commands are currently limited to GitHub Actions as the provider.
    
*   The OIDC token is only available when running inside a supported CI/CD environment, such as a GitHub Actions runner.
    
*   Short-lived OIDC tokens are detected dynamically; Snowflake CLI does not store any OIDC tokens.
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/auth-commands/../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/auth-commands/../overview)",NULL,7c830269bc0b8f46f8dbb1be9798f1eab53a3fb340a46eb17b8099891417f6aa,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/bootstrap-commands/overview,snow bootstrap commands¶,NULL,NULL,snow bootstrap,snow bootstrap overview,"# snow bootstrap commands[¶](#snow-bootstrap-commands ""Link to this heading"")

The Snowflake CLI bootstrap commands provide developers the ability to instantiate projects from templates.

*   [snow init](init)
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/bootstrap-commands/../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/bootstrap-commands/../overview)",NULL,72d29036916f9b0b09cd8ce7f966560f2a0a1bf8a68f04e330613ad83330337f,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/connection-commands/overview,snow connection commands¶,NULL,NULL,snow connection,snow connection overview,"# snow connection commands[¶](#snow-connection-commands ""Link to this heading"")

Snowflake CLI supports the following commands for managing Snowflake connections:

> *   [snow connection add](add-connection)
>     
> *   [snow connection generate-jwt](generate-jwt)
>     
> *   [snow connection list](list-connections)
>     
> *   [snow connection remove](remove-connection)
>     
> *   [snow connection set-default](set-default-connection)
>     
> *   [snow connection test](test-connection)
>     

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/connection-commands/../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/connection-commands/../overview)
3.  [snow connection add](/developer-guide/snowflake-cli/command-reference/connection-commands/add-connection)
4.  [snow connection list](/developer-guide/snowflake-cli/command-reference/connection-commands/list-connections)
5.  [snow connection set-default](/developer-guide/snowflake-cli/command-reference/connection-commands/set-default-connection)
6.  [snow connection test](/developer-guide/snowflake-cli/command-reference/connection-commands/test-connection)",NULL,5912f1d05142239bafa058abe5525e2a34b52c2468f5e9da207491d8764242fc,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/cortex-commands/overview,snow cortex commands¶,NULL,NULL,snow cortex,snow cortex overview,"# snow cortex commands[¶](#snow-cortex-commands ""Link to this heading"")

Snowflake CLI provides the following commands to access [Snowflake Cortex](../../../../user-guide/snowflake-cortex/aisql) features:

*   [snow cortex complete](complete)
    
*   [snow cortex extract-answer](extract-answer)
    
*   [snow cortex sentiment](sentiment)
    
*   [snow cortex summarize](summarize)
    
*   [snow cortex translate](translate)
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/cortex-commands/../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/cortex-commands/../overview)
3.  [Snowflake Cortex](/developer-guide/snowflake-cli/command-reference/cortex-commands/../../../../user-guide/snowflake-cortex/aisql)",NULL,7865971c086c5d17b07a5590d86ae038e7efbd7a7c120907d04c1bd219d0946d,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/dbt-commands/overview,snow dbt commands¶,NULL,NULL,NULL,NULL,"# snow dbt commands[¶](#snow-dbt-commands ""Link to this heading"")

Snowflake CLI supports the following commands for managing Snowflake dbt project objects:

*   [snow dbt describe](describe)
    
*   [snow dbt deploy](deploy)
    
*   [snow dbt drop](drop)
    
*   [snow dbt execute commands](execute/overview)
    
*   [snow dbt list](list)
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/dbt-commands/../../index)
2.  [Managing dbt Projects on Snowflake using Snowflake CLI](/developer-guide/snowflake-cli/command-reference/dbt-commands/../../data-pipelines/dbt-projects)",NULL,a46b78abd54423935411d6d0a97399e008a417b7a2feefcbae697d96de5317a5,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/git-commands/overview,snow git commands¶,NULL,NULL,snow git,snow git overview,"# snow git commands[¶](#snow-git-commands ""Link to this heading"")

Snowflake CLI supports the following commands to support Git integration:

*   [snow git copy](copy)
    
*   [snow git describe](describe)
    
*   [snow git drop](drop)
    
*   [snow git execute](execute)
    
*   [snow git fetch](fetch)
    
*   [snow git list](list)
    
*   [snow git list-branches](list-branches)
    
*   [snow git list-files](list-files)
    
*   [snow git list-tags](list-tags)
    
*   [snow git setup](setup)
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/git-commands/../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/git-commands/../overview)",NULL,ed1895d783146a08daf345425074e1cc09b0ac4df85c58728d560e7b6b7dffbd,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/helpers-commands/overview,snow helpers commands¶,NULL,NULL,snow helpers,snow helpers overview,"# snow helpers commands[¶](#snow-helpers-commands ""Link to this heading"")

Snowflake CLI supports the following workspace commands:

*   [snow helpers check-snowsql-env-vars](check-snowsql-env-vars)
    
*   [snow helpers import-snowsql-connections](import-snowsql-connections)
    
*   [snow helpers v1-to-v2](v1-to-v2)
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/helpers-commands/../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/helpers-commands/../overview)",NULL,dbe4f882f5ef24c36df67144618e8d77b899a71772c549f489f43a94f4874b62,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/notebook-commands/overview,snow notebook commands¶,NULL,NULL,snow notebook,snow notebook overview,"# snow notebook commands[¶](#snow-notebook-commands ""Link to this heading"")

Snowflake CLI supports the following commands for managing Snowflake notebooks:

*   [snow notebook create](create)
    
*   [snow notebook deploy](deploy)
    
*   [snow notebook execute](execute)
    
*   [snow notebook get-url](get-url)
    
*   [snow notebook open](open)
    

You can get a list of all available notebooks by running the `snow object list notebook` command. For more information, see [snow object list](../object-commands/list).

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/notebook-commands/../../index)
2.  [Using Snowflake Notebooks](/developer-guide/snowflake-cli/command-reference/notebook-commands/../../notebooks/use-notebooks)",NULL,aa4d1bdede1c9fe814339bc78040466fe3a89e37b82817b2e6fc431fbc5ad2a0,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/native-apps-commands/overview,snow app commands¶,NULL,NULL,snow app,snow app overview,"# snow app commands[¶](#snow-app-commands ""Link to this heading"")

Snowflake CLI supports the following commands for managing Snowflake Native App apps:

> *   [snow app bundle](bundle-app)
>     
> *   [snow app deploy](deploy-app)
>     
> *   [snow app events](retrieve-app-events)
>     
> *   [snow app open](open-app)
>     
> *   [snow app publish](publish-app)
>     
> *   [snow app release-channel commands](release-channel/overview)
>     
> *   [snow app release-directive commands](release-directive/overview)
>     
> *   [snow app run](run-app)
>     
> *   [snow app teardown](teardown-app)
>     
> *   [snow app validate](validate-app)
>     
> *   [snow app version commands](version/overview)
>     

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/native-apps-commands/../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/native-apps-commands/../overview)
3.  [Using Snowflake Native App in Snowflake CLI](/developer-guide/snowflake-cli/command-reference/native-apps-commands/../../native-apps/overview)",NULL,8b176338147bef15f41c69af709e6af34a9ba6ae9f2c7678674b17eb1bb217b7,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/object-commands/overview,snow object commands¶,NULL,NULL,snow object,snow object overview,"# snow object commands[¶](#snow-object-commands ""Link to this heading"")

Snowflake CLI supports the following commands to support Snowflake objects:

*   [snow object create](create)
    
*   [snow object describe](describe)
    
*   [snow object drop](drop)
    
*   [snow object list](list)
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/object-commands/../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/object-commands/../overview)",NULL,e40c688f29200052961f262b48c70123636ba88f7a75286cf8ceaefe58a2f1df,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/snowpark-commands/overview,snow snowpark commands¶,NULL,NULL,snow snowpark,snow,"# snow snowpark commands[¶](#snow-snowpark-commands ""Link to this heading"")

Snowflake CLI supports the following Snowpark commands:

*   [snow snowpark build](build)
    
*   [snow snowpark deploy](deploy)
    
*   [snow snowpark describe](describe)
    
*   [snow snowpark drop](drop)
    
*   [snow snowpark execute](execute)
    
*   [snow snowpark list](list)
    
*   [snow snowpark package commands](package-commands/overview)
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/snowpark-commands/../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/snowpark-commands/../overview)",NULL,8e4e1bd660e3d327834579437119ebe430ffaf9175aefbc74abb64c3b3f4a0c7,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/spcs-commands/overview,Snowpark Container Services (spcs) commands¶,NULL,NULL,snow spcs,snow spcs overview,"# Snowpark Container Services (`spcs`) commands[¶](#snowpark-container-services-spcs-commands ""Link to this heading"")

Note

You can use Snowpark Container Services from Snowflake CLI only if you have the necessary permissions to use Snowpark Container Services.

Snowflake CLI supports the following commands to support Snowpark Container Services:

> *   [snow spcs image-registry commands](image-registry-commands/overview)
>     
> *   [snow spcs image-repository commands](image-repository-commands/overview)
>     
> *   [snow spcs compute-pool commands](compute-pool-commands/overview)
>     
> *   [snow spcs service commands](service-commands/overview)
>     

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/spcs-commands/../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/spcs-commands/../overview)",NULL,3882213b547dbf26af543e434ffdceb035c8ccacfbec2ce6609e2c7617c39e2d,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/sql-commands/overview,snow sql commands¶,NULL,NULL,snow sql,snow sql overview,"# snow sql commands[¶](#snow-sql-commands ""Link to this heading"")

SQL commands provide developers the ability to execute SQL queries with Snowflake CLI.

*   [snow sql](sql)
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/sql-commands/../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/sql-commands/../overview)",NULL,e7e947812fd94802c361d37a623bf7127e8b24ed6e47cf269bf5ba2768d569bd,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/stage-commands/overview,snow stage commands¶,NULL,NULL,snow stage,snow stage overview,"# snow stage commands[¶](#snow-stage-commands ""Link to this heading"")

Snowflake CLI supports the following commands to support Snowflake stage objects:

*   [snow stage copy](copy)
    
*   [snow stage create](create)
    
*   [snow stage describe](describe)
    
*   [snow stage drop](drop)
    
*   [snow stage execute](execute)
    
*   [snow stage list](list)
    
*   [snow stage list-files](list-files)
    
*   [snow stage remove](remove)
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/stage-commands/../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/stage-commands/../overview)
3.  [Managing Snowflake stages](/developer-guide/snowflake-cli/command-reference/stage-commands/../../stages/manage-stages)",NULL,c5d41c4d5e1602fee36db4ac137887d57f4e9854e3977c2564a68afa27360cb7,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/streamlit-commands/overview,snow streamlit commands¶,NULL,NULL,snow streamlit,snow streamlit overview,"# snow streamlit commands[¶](#snow-streamlit-commands ""Link to this heading"")

Snowflake CLI supports the following commands for managing Streamlit apps:

*   [snow streamlit deploy](deploy)
    
*   [snow streamlit describe](describe)
    
*   [snow streamlit drop](drop)
    
*   [snow streamlit execute](execute)
    
*   [snow streamlit get-url](get-url)
    
*   [snow streamlit list](list)
    
*   [snow streamlit share](share)
    

For more information about Streamlit apps, refer to [About Streamlit in Snowflake](../../../streamlit/about-streamlit) and [Add a Streamlit app](../../../native-apps/adding-streamlit).

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/streamlit-commands/../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/streamlit-commands/../overview)",NULL,8efe77900fe4228a88756343ca00fd27937ad27e7d0e926b63f32df988b271aa,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/snowpark-commands/package-commands/overview,snow snowpark package commands¶,NULL,NULL,snow snowpark,snow,"# snow snowpark package commands[¶](#snow-snowpark-package-commands ""Link to this heading"")

Snowflake CLI supports the following commands to support Snowpark packages:

*   [snow package create](create)
    
*   [snow package lookup](lookup)
    
*   [snow package upload](upload)
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/snowpark-commands/package-commands/../../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/snowpark-commands/package-commands/../../overview)
3.  [snow snowpark commands](/developer-guide/snowflake-cli/command-reference/snowpark-commands/package-commands/../overview)",NULL,5b8de12ee55ca836f798b8d8cab7dbcd833b5dce5fcf54dce380afec193b10b0,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/spcs-commands/image-registry-commands/overview,snow spcs image-registry commands¶,NULL,NULL,snow spcs,snow spcs image registry commands,"# snow spcs image-registry commands[¶](#snow-spcs-image-registry-commands ""Link to this heading"")

Note

You can use Snowpark Container Services from Snowflake CLI only if you have the necessary permissions to use Snowpark Container Services.

Snowflake CLI provides the following commands for managing image registries:

*   [snow spcs image-registry login](login)
    
*   [snow spcs image-registry token](token)
    
*   [snow spcs image-registry url](url)
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/spcs-commands/image-registry-commands/../../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/spcs-commands/image-registry-commands/../../overview)
3.  [spcs command reference](/developer-guide/snowflake-cli/command-reference/spcs-commands/image-registry-commands/../overview)",NULL,f291273c11b1dc9fb9f1230baf262d9d399d0648fc6ad122257db88ae1131e3d,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/spcs-commands/image-repository-commands/overview,snow spcs image-repository commands¶,NULL,NULL,snow spcs,snow spcs image repository commands,"# snow spcs image-repository commands[¶](#snow-spcs-image-repository-commands ""Link to this heading"")

Note

You can use Snowpark Container Services from Snowflake CLI only if you have the necessary permissions to use Snowpark Container Services.

Snowflake CLI provides the following commands to manage image repositories:

*   [snow spcs image-repository create](create)
    
*   [snow spcs image-repository deploy](deploy)
    
*   [snow spcs image-repository drop](drop)
    
*   [snow spcs image-repository list](list)
    
*   [snow spcs image-repository list-images](list-images)
    
*   [snow spcs image-repository list-tags](list-tags)
    
*   [snow spcs image-repository url](url)
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/spcs-commands/image-repository-commands/../../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/spcs-commands/image-repository-commands/../../overview)
3.  [spcs command reference](/developer-guide/snowflake-cli/command-reference/spcs-commands/image-repository-commands/../overview)
4.  [image-registry command reference](/developer-guide/snowflake-cli/command-reference/spcs-commands/image-repository-commands/../image-registry-commands/overview)",NULL,bad3d24fdbfdf51ef1ff4e9427734057df68abd6b025aba0930dc46965e349c7,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/spcs-commands/compute-pool-commands/overview,snow spcs compute-pool commands¶,NULL,NULL,snow spcs,snow spcs compute pool commands,"# snow spcs compute-pool commands[¶](#snow-spcs-compute-pool-commands ""Link to this heading"")

Note

You can use Snowpark Container Services from Snowflake CLI only if you have the necessary permissions to use Snowpark Container Services.

Snowflake CLI supports the following commands to support compute pools:

*   [snow spcs compute-pool create](create)
    
*   [snow spcs compute-pool deploy](deploy)
    
*   [snow spcs compute-pool describe](describe)
    
*   [snow spcs compute-pool drop](drop)
    
*   [snow spcs compute-pool resume](resume)
    
*   [snow spcs compute-pool set](set)
    
*   [snow spcs compute-pool status](status)
    
*   [snow spcs compute-pool stop-all](stop-all)
    
*   [snow spcs compute-pool suspend](suspend)
    
*   [snow spcs compute-pool unset](unset)
    

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/spcs-commands/compute-pool-commands/../../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/spcs-commands/compute-pool-commands/../../overview)
3.  [spcs command reference](/developer-guide/snowflake-cli/command-reference/spcs-commands/compute-pool-commands/../overview)",NULL,399fbb236a7d33f7b8139b1d7e177a24e1d3a7dbf8d1861f16ce1804ef78a153,NULL
NULL,https://docs.snowflake.com/en/developer-guide/snowflake-cli/command-reference/spcs-commands/service-commands/overview,snow spcs service commands¶,NULL,NULL,snow spcs,snow spcs service commands,"# snow spcs service commands[¶](#snow-spcs-service-commands ""Link to this heading"")

Note

You can use Snowpark Container Services from Snowflake CLI only if you have the necessary permissions to use Snowpark Container Services.

Snowflake CLI supports the following commands for managing services:

> *   [snow spcs service create](create)
>     
> *   [snow spcs service deploy](deploy)
>     
> *   [snow spcs service describe](describe)
>     
> *   [snow spcs service drop](drop)
>     
> *   [snow spcs service events](events)
>     
> *   [snow spcs service execute-job](execute-job)
>     
> *   [snow spcs service list](list)
>     
> *   [snow spcs service list-containers](list-containers)
>     
> *   [snow spcs service list-endpoints](list-endpoints)
>     
> *   [snow spcs service list-instances](list-instances)
>     
> *   [snow spcs service list-roles](list-roles)
>     
> *   [snow spcs service logs](logs)
>     
> *   [snow spcs service metrics](metrics)
>     
> *   [snow spcs service resume](resume)
>     
> *   [snow spcs service set](set)
>     
> *   [snow spcs service status](status)
>     
> *   [snow spcs service suspend](suspend)
>     
> *   [snow spcs service unset](unset)
>     
> *   [snow spcs service upgrade](upgrade)
>     

Related content

1.  [Snowflake CLI](/developer-guide/snowflake-cli/command-reference/spcs-commands/service-commands/../../../index)
2.  [Snowflake CLI command reference](/developer-guide/snowflake-cli/command-reference/spcs-commands/service-commands/../../overview)
3.  [Snowpark Container Services (spcs) commands](/developer-guide/snowflake-cli/command-reference/spcs-commands/service-commands/../overview)",NULL,133b6f19e72eea675d632386183007efc683c1ed2f3bffde8a00c7b43beb5154,NULL
